timestamp,src_ip,dst_ip,protocol,bytes,packets
1769865150,20.189.173.5,10.10.90.210,6,269,3
1769865150,10.10.90.210,20.189.173.5,6,54,1
1769865150,10.10.90.210,162.159.200.1,17,180,2
1769865150,10.10.90.156,239.255.255.250,17,212,1
1769865150,10.10.90.207,239.255.255.250,17,179,1
1769865150,172.66.154.160,10.10.90.210,6,80,1
1769865150,10.10.90.210,172.66.154.160,6,54,1
1769865150,10.10.90.207,255.255.255.255,17,696,2
1769865150,10.10.90.1,255.255.255.255,17,696,2
1769865150,10.10.90.210,54.205.135.253,6,78,1
1769865150,10.10.91.53,224.0.0.251,17,106,1
1769865150,10.10.90.210,10.10.129.240,6,58,1
1769865150,10.10.90.210,10.10.90.148,6,58,1
1769865150,10.10.129.240,10.10.90.210,6,60,1
1769865150,10.10.90.148,10.10.90.210,6,60,1
1769865150,10.10.90.210,74.125.200.132,6,55,1
1769865150,74.125.200.132,10.10.90.210,6,66,1
1769865155,140.82.112.21,10.10.90.210,6,41898,123
1769865155,10.10.90.210,140.82.112.21,6,367577,50
1769865155,10.10.90.210,107.20.148.50,6,78,1
1769865155,10.10.90.210,10.10.0.26,17,488,6
1769865155,10.10.0.26,10.10.90.210,17,2224,6
1769865155,10.10.90.210,20.167.82.254,6,159,2
1769865155,10.10.129.240,10.10.90.210,6,60,1
1769865155,20.167.82.254,10.10.90.210,6,94,1
1769865155,10.10.90.210,10.10.129.240,6,54,1
1769865155,10.10.91.53,224.0.0.251,17,812,2
1769865155,10.10.90.207,224.0.0.2,2,240,4
1769865155,10.10.90.207,224.0.0.252,2,180,3
1769865155,10.10.90.207,224.0.0.252,17,134,2
1769865155,10.10.90.175,224.0.0.251,17,103,1
1769865155,10.10.90.210,20.189.173.5,6,19086,10
1769865155,20.189.173.5,10.10.90.210,6,879,10
1769865155,10.10.91.5,224.0.0.251,17,849,1
1769865155,34.93.166.47,10.10.91.7,6,66,1
1769865155,10.10.90.210,20.249.168.26,6,166,2
1769865155,10.10.90.210,10.95.75.141,6,132,2
1769865155,10.10.90.210,172.67.167.151,6,261,3
1769865155,20.249.168.26,10.10.90.210,6,101,1
1769865155,172.67.167.151,10.10.90.210,6,366,4
1769865155,10.10.90.210,18.66.78.23,6,5393,11
1769865155,18.66.78.23,10.10.90.210,6,3073,14
1769865155,10.10.90.210,13.107.213.72,6,4124,10
1769865155,13.107.213.72,10.10.90.210,6,1692,10
1769865155,10.10.90.210,162.159.200.1,17,90,1
1769865155,104.18.39.21,10.10.90.210,6,138,2
1769865155,10.10.90.210,104.18.39.21,6,82,1
1769865160,10.10.90.219,224.0.0.251,17,2445,6
1769865160,140.82.112.21,10.10.90.210,6,97823,68
1769865160,10.10.90.210,140.82.112.21,6,3522,57
1769865160,10.10.90.210,98.87.27.249,6,78,1
1769865160,10.10.90.210,142.251.12.113,6,55,1
1769865160,142.251.12.113,10.10.90.210,6,66,1
1769865160,10.10.90.210,140.82.113.21,6,1460,7
1769865160,10.10.90.210,54.205.135.253,6,78,1
1769865160,140.82.113.21,10.10.90.210,6,1822,4
1769865160,10.10.90.210,10.95.75.141,6,66,1
1769865160,10.10.90.210,10.10.0.26,17,158,2
1769865160,10.10.0.26,10.10.90.210,17,472,2
1769865160,10.10.90.210,192.178.211.84,6,12935,23
1769865160,192.178.211.84,10.10.90.210,6,9862,25
1769865160,10.10.90.210,172.217.194.119,6,55,1
1769865160,172.217.194.119,10.10.90.210,6,66,1
1769865160,10.10.91.5,224.0.0.251,17,1081,5
1769865160,10.10.90.148,10.10.91.255,17,456,2
1769865160,10.10.91.23,255.255.255.255,17,700,4
1769865160,10.10.91.23,10.10.91.255,17,175,1
1769865160,10.10.90.210,216.239.32.223,6,55,1
1769865160,216.239.32.223,10.10.90.210,6,66,1
1769865160,10.10.90.148,10.10.90.210,6,60,1
1769865160,10.10.90.210,10.10.90.148,6,54,1
1769865160,10.10.129.240,10.10.90.210,6,750,10
1769865160,10.10.90.210,10.10.129.240,6,348,6
1769865160,10.10.91.5,10.10.91.255,17,216,1
1769865160,192.168.1.1,192.168.1.255,17,232,1
1769865165,140.82.112.21,10.10.90.210,6,171255,118
1769865165,10.10.90.210,140.82.112.21,6,3855,69
1769865165,10.10.90.210,10.95.75.141,6,66,1
1769865165,10.10.49.213,10.10.90.210,6,375,5
1769865165,10.10.90.210,10.10.49.213,6,174,3
1769865165,34.75.3.10,10.10.90.210,6,91,1
1769865165,10.10.90.210,34.75.3.10,6,54,1
1769865165,10.10.90.210,140.82.113.21,6,32993,13
1769865165,10.10.90.148,10.10.91.255,17,696,3
1769865165,10.10.91.5,10.10.91.255,17,432,2
1769865165,10.10.91.5,224.0.0.251,17,299,1
1769865165,192.168.1.1,192.168.1.255,17,464,2
1769865165,10.10.90.210,10.10.4.225,6,132,2
1769865165,140.82.113.21,10.10.90.210,6,7965,26
1769865165,10.10.90.210,10.10.0.26,17,158,2
1769865165,10.10.0.26,10.10.90.210,17,592,2
1769865165,10.10.90.210,13.107.246.72,6,5486,37
1769865165,13.107.246.72,10.10.90.210,6,69359,53
1769865165,10.10.90.219,224.0.0.251,17,590,1
1769865165,10.10.90.4,224.0.0.1,1,60,1
1769865170,10.10.90.210,140.82.113.21,6,16054,14
1769865170,140.82.112.21,10.10.90.210,6,82729,88
1769865170,10.10.90.210,140.82.112.21,6,69848,54
1769865170,10.10.90.210,10.10.4.225,6,132,2
1769865170,10.10.90.148,10.10.91.255,17,830,4
1769865170,10.10.91.5,224.0.0.251,17,299,1
1769865170,10.10.90.207,224.0.0.252,2,180,3
1769865170,10.10.90.210,34.104.35.123,6,198,3
1769865170,10.10.90.207,239.255.255.250,17,570,3
1769865170,140.82.113.21,10.10.90.210,6,5797,16
1769865170,192.168.1.1,192.168.1.255,17,464,2
1769865170,10.10.90.207,224.0.0.252,17,201,3
1769865170,10.10.90.207,224.0.0.2,2,120,2
1769865170,10.10.90.210,107.20.148.50,6,54,1
1769865170,10.10.90.131,224.0.0.251,17,678,3
1769865170,10.10.90.210,20.189.173.5,6,24178,9
1769865170,10.10.91.53,224.0.0.251,17,812,2
1769865170,20.189.173.5,10.10.90.210,6,1084,14
1769865170,10.10.90.210,10.95.75.141,6,66,1
1769865170,172.188.155.25,10.10.90.207,6,2746,2
1769865170,180.149.52.98,10.10.90.207,6,186,2
1769865170,57.144.123.32,10.10.90.207,6,279,3
1769865170,10.10.90.156,10.10.91.255,17,82,1
1769865170,10.10.134.99,10.10.90.210,6,60,1
1769865170,10.10.90.210,10.10.134.99,6,54,1
1769865175,10.10.90.210,20.189.173.5,6,3678,5
1769865175,10.10.91.5,10.10.91.255,17,216,1
1769865175,10.10.90.156,10.10.91.255,17,1394,17
1769865175,57.144.123.32,10.10.90.207,6,186,2
1769865175,192.168.1.1,239.255.255.250,17,10650,22
1769865175,140.82.112.21,10.10.90.210,6,31497,112
1769865175,10.10.90.210,140.82.112.21,6,309258,75
1769865175,20.189.173.5,10.10.90.210,6,422,4
1769865175,172.188.155.25,10.10.90.207,6,1373,1
1769865175,20.201.214.0,10.10.90.207,6,60,1
1769865175,10.10.90.219,224.0.0.251,17,590,1
1769865175,10.10.90.175,224.0.0.251,17,103,1
1769865175,180.149.52.98,10.10.90.207,6,93,1
1769865175,10.10.90.210,140.82.113.21,6,78,1
1769865175,44.198.249.12,10.10.90.210,6,1704,2
1769865175,10.10.90.210,44.198.249.12,6,54,1
1769865175,44.192.142.158,10.10.90.210,6,1777,2
1769865175,10.10.90.210,44.192.142.158,6,54,1
1769865175,10.10.90.207,224.0.0.252,17,402,6
1769865175,10.10.90.207,239.255.255.250,2,60,1
1769865175,10.10.90.207,224.0.0.252,2,360,6
1769865175,10.10.90.207,224.0.0.251,2,360,6
1769865175,10.10.90.210,34.104.35.123,6,66,1
1769865175,10.10.90.210,180.149.60.12,6,55,1
1769865175,180.149.60.12,10.10.90.210,6,66,1
1769865175,10.10.90.207,224.0.0.2,2,480,8
1769865175,10.10.90.207,224.0.0.251,17,328,4
1769865175,10.10.90.131,224.0.0.251,17,226,1
1769865175,10.10.90.77,10.10.91.255,17,86,1
1769865175,10.10.90.210,54.205.135.253,6,54,1
1769865175,10.10.90.207,255.255.255.255,17,696,2
1769865175,10.10.90.1,255.255.255.255,17,696,2
1769865175,10.10.90.207,239.255.255.250,17,179,1
1769865175,104.18.39.21,10.10.90.210,6,138,2
1769865175,10.10.90.210,104.18.39.21,6,82,1
1769865180,140.82.112.21,10.10.90.210,6,315163,220
1769865180,10.10.90.210,140.82.112.21,6,8098,140
1769865180,10.10.91.53,224.0.0.251,17,106,1
1769865180,10.10.90.207,224.0.0.252,2,360,6
1769865180,10.10.90.207,224.0.0.252,17,335,5
1769865180,10.10.90.207,239.255.255.250,17,1988,10
1769865180,172.66.154.160,10.10.90.210,6,198,3
1769865180,10.10.90.210,172.66.154.160,6,108,2
1769865180,10.10.90.207,224.0.0.2,2,360,6
1769865180,10.10.90.210,180.149.59.145,6,186,3
1769865180,10.10.90.210,10.10.0.26,17,288,3
1769865180,10.10.0.26,10.10.90.210,17,1550,3
1769865180,10.10.90.210,180.149.59.136,6,1436,8
1769865180,180.149.59.145,10.10.90.210,6,198,3
1769865180,180.149.59.136,10.10.90.210,6,6763,9
1769865180,10.10.90.210,98.87.27.249,6,54,1
1769865180,10.10.90.210,10.10.4.225,6,66,1
1769865180,10.10.90.210,44.198.249.12,6,90,1
1769865180,10.10.90.207,10.10.91.255,17,1320,12
1769865180,10.10.90.210,104.20.41.79,6,4235,7
1769865180,44.198.249.12,10.10.90.210,6,60,1
1769865180,104.20.41.79,10.10.90.210,6,2712,8
1769865180,10.10.90.207,224.0.0.251,17,164,2
1769865180,10.10.90.210,140.82.113.21,6,78,1
1769865180,10.10.90.156,224.0.0.251,17,2105,6
1769865185,10.10.90.210,140.82.113.21,6,36907,23
1769865185,140.82.112.21,10.10.90.210,6,17474,109
1769865185,10.10.90.210,140.82.112.21,6,371460,34
1769865185,10.10.90.210,142.251.43.78,6,4013,5
1769865185,142.251.43.78,10.10.90.210,6,609,7
1769865185,140.82.113.21,10.10.90.210,6,14662,31
1769865185,104.20.41.79,10.10.90.210,6,80,1
1769865185,10.10.90.210,34.104.35.123,6,66,1
1769865185,10.10.90.210,104.20.41.79,6,54,1
1769865185,10.10.90.210,44.192.142.158,6,90,1
1769865185,10.10.90.207,239.255.255.250,17,961,5
1769865185,44.192.142.158,10.10.90.210,6,60,1
1769865185,10.10.90.207,224.0.0.251,17,328,4
1769865185,0.0.0.0,255.255.255.255,17,712,2
1769865185,10.10.90.210,10.10.0.26,17,184,2
1769865185,10.10.90.210,20.189.173.5,6,18574,9
1769865185,10.10.0.26,10.10.90.210,17,786,2
1769865185,20.189.173.5,10.10.90.210,6,816,9
1769865185,10.10.90.175,224.0.0.251,17,1824,5
1769865185,10.10.90.210,142.251.12.188,6,55,1
1769865185,142.251.12.188,10.10.90.210,6,66,1
1769865190,10.10.90.219,224.0.0.251,17,2445,6
1769865190,10.10.90.175,224.0.0.251,17,973,5
1769865190,140.82.112.21,10.10.90.210,6,243150,183
1769865190,10.10.90.210,140.82.112.21,6,7348,127
1769865190,10.10.90.175,239.255.255.250,17,167,1
1769865190,104.20.41.79,10.10.90.210,6,320,4
1769865190,10.10.90.210,104.20.41.79,6,252,4
1769865190,10.10.91.23,255.255.255.255,17,700,4
1769865190,10.10.91.23,10.10.91.255,17,175,1
1769865190,10.10.90.210,104.18.125.108,6,55,1
1769865190,10.10.90.210,20.189.173.5,6,1957,3
1769865190,20.189.173.5,10.10.90.210,6,214,2
1769865195,140.82.112.21,10.10.90.210,6,71782,61
1769865195,10.10.90.210,140.82.112.21,6,3364,55
1769865195,10.10.91.5,224.0.0.251,17,1915,11
1769865195,20.189.173.5,10.10.90.210,6,60,1
1769865195,10.10.90.175,224.0.0.251,17,685,2
1769865195,10.10.90.210,20.167.82.254,6,159,2
1769865195,20.167.82.254,10.10.90.210,6,94,1
1769865195,10.10.90.210,162.159.200.1,17,90,1
1769865195,10.10.90.219,224.0.0.251,17,590,1
1769865195,10.10.90.210,140.82.113.21,6,54,1
1769865195,10.10.90.210,10.10.21.235,6,132,2
1769865195,10.10.90.175,239.255.255.250,17,167,1
1769865195,57.144.122.144,10.10.91.7,6,113,1
1769865195,104.18.39.21,10.10.90.210,6,138,2
1769865195,10.10.90.210,104.18.39.21,6,82,1
1769865195,10.10.90.210,74.125.200.132,6,55,1
1769865195,74.125.200.132,10.10.90.210,6,66,1
1769865200,10.10.90.175,224.0.0.251,17,788,3
1769865200,10.10.90.210,10.10.0.26,17,98,1
1769865200,10.10.0.26,10.10.90.210,17,539,1
1769865200,10.10.90.210,140.82.114.21,6,8676,11
1769865200,10.10.91.5,224.0.0.251,17,556,2
1769865200,140.82.112.21,10.10.90.210,6,40064,30
1769865200,10.10.90.210,140.82.112.21,6,1299,21
1769865200,140.82.114.21,10.10.90.210,6,7241,14
1769865200,10.10.90.210,162.159.200.1,17,90,1
1769865200,10.10.90.210,10.10.21.235,6,66,1
1769865200,104.20.41.79,10.10.90.210,6,80,1
1769865200,10.10.90.210,104.20.41.79,6,54,1
1769865200,10.10.90.210,172.67.167.151,6,55,1
1769865200,172.67.167.151,10.10.90.210,6,66,1
1769865200,10.10.90.77,224.0.0.251,17,87,1
1769865200,10.10.90.47,224.0.0.251,17,316,1
1769865200,10.10.90.210,18.66.78.23,6,55,1
1769865200,18.66.78.23,10.10.90.210,6,66,1
1769865200,10.10.91.53,224.0.0.251,17,766,2
1769865200,98.85.211.136,10.10.90.210,6,138,2
1769865200,10.10.90.210,98.85.211.136,6,54,1
1769865200,10.10.90.77,239.255.255.250,17,167,1
1769865200,10.10.90.175,239.255.255.250,17,167,1
1769865200,10.10.90.210,13.107.213.72,6,55,1
1769865200,10.10.90.210,20.189.173.5,6,1869,2
1769865200,20.189.173.5,10.10.90.210,6,60,1
1769865205,140.82.112.21,10.10.90.210,6,50404,82
1769865205,10.10.90.210,140.82.112.21,6,301295,54
1769865205,192.168.1.1,239.255.255.250,17,10650,22
1769865205,20.189.173.5,10.10.90.210,6,810,9
1769865205,10.10.90.210,20.189.173.5,6,12439,6
1769865205,10.10.90.210,142.251.12.113,6,55,1
1769865205,142.251.12.113,10.10.90.210,6,66,1
1769865205,10.10.90.210,10.10.21.235,6,66,1
1769865205,10.10.90.219,224.0.0.251,17,590,1
1769865205,10.10.90.210,162.159.200.1,17,90,1
1769865205,10.10.90.210,216.239.32.223,6,1681,7
1769865205,216.239.32.223,10.10.90.210,6,933,9
1769865205,10.10.90.210,10.10.0.26,17,98,1
1769865205,10.10.0.26,10.10.90.210,17,539,1
1769865205,10.10.90.210,172.217.194.119,6,55,1
1769865205,10.10.90.210,10.10.136.163,6,132,2
1769865205,10.10.90.210,192.178.211.84,6,110,2
1769865205,192.178.211.84,10.10.90.210,6,66,1
1769865205,10.10.91.5,10.10.91.255,17,110,1
1769865205,104.20.41.79,10.10.90.210,6,80,1
1769865205,10.10.90.210,104.20.41.79,6,54,1
1769865205,10.10.90.207,224.0.0.2,2,240,4
1769865205,10.10.90.207,224.0.0.252,2,240,4
1769865205,10.10.90.207,224.0.0.252,17,268,4
1769865205,10.10.90.207,239.255.255.250,17,749,4
1769865205,10.10.90.77,10.10.91.255,17,86,1
1769865205,10.10.90.156,10.10.91.255,17,246,3
1769865210,10.10.90.156,10.10.91.255,17,1230,15
1769865210,10.10.90.210,10.10.136.163,6,132,2
1769865210,140.82.112.21,10.10.90.210,6,12024,51
1769865210,10.10.90.210,140.82.112.21,6,92529,19
1769865210,10.10.90.210,162.159.200.1,17,180,2
1769865210,10.10.90.207,239.255.255.250,17,1352,7
1769865210,10.10.90.242,224.0.0.22,2,180,3
1769865210,10.10.90.242,224.0.0.252,17,150,2
1769865210,10.10.90.175,224.0.0.251,17,309,3
1769865210,10.10.90.210,20.189.173.5,6,7792,3
1769865210,20.189.173.5,10.10.90.210,6,388,5
1769865210,10.10.90.210,44.198.249.12,6,90,1
1769865210,10.10.90.210,10.10.0.26,17,290,4
1769865210,10.10.0.26,10.10.90.210,17,1141,4
1769865210,10.10.90.210,172.217.24.206,6,5488,13
1769865210,172.217.24.206,10.10.90.210,6,5398,15
1769865210,10.10.90.210,142.251.221.174,6,4409,15
1769865210,44.198.249.12,10.10.90.210,6,60,1
1769865210,142.251.221.174,10.10.90.210,6,3670,10
1769865210,10.10.74.145,10.10.90.210,6,375,5
1769865210,10.10.90.210,10.10.74.145,6,174,3
1769865210,10.10.90.210,13.107.246.72,6,55,1
1769865210,10.10.90.207,224.0.0.251,17,328,4
1769865210,13.107.246.72,10.10.90.210,6,66,1
1769865210,10.10.91.103,239.255.255.250,17,424,2
1769865210,10.10.90.210,20.249.168.26,6,166,2
1769865210,20.249.168.26,10.10.90.210,6,101,1
1769865210,10.10.90.210,10.10.21.235,6,66,1
1769865210,104.20.41.79,10.10.90.210,6,80,1
1769865210,10.10.90.210,104.20.41.79,6,54,1
1769865210,74.125.200.132,10.10.90.210,6,187,2
1769865210,10.10.90.210,74.125.200.132,6,108,2
1769865215,140.82.112.21,10.10.90.210,6,142808,100
1769865215,10.10.90.210,140.82.112.21,6,4916,67
1769865215,10.10.91.103,239.255.255.250,17,424,2
1769865215,10.10.90.207,224.0.0.251,17,164,2
1769865215,10.10.90.210,10.10.0.26,17,456,6
1769865215,10.10.0.26,10.10.90.210,17,1803,6
1769865215,10.10.90.210,150.171.28.11,6,9109,38
1769865215,150.171.28.11,10.10.90.210,6,21153,42
1769865215,10.10.90.210,20.189.173.5,6,3870,6
1769865215,10.10.90.210,180.149.52.211,6,13713,21
1769865215,180.149.52.211,10.10.90.210,6,8101,33
1769865215,20.189.173.5,10.10.90.210,6,417,4
1769865215,10.10.90.210,172.67.167.151,6,261,3
1769865215,172.67.167.151,10.10.90.210,6,365,4
1769865215,104.18.39.21,10.10.90.210,6,138,2
1769865215,10.10.90.210,104.18.39.21,6,82,1
1769865215,10.10.90.175,224.0.0.251,17,582,1
1769865215,10.10.90.210,162.159.200.1,17,90,1
1769865220,20.189.173.5,10.10.90.210,6,656,8
1769865220,140.82.112.21,10.10.90.210,6,57506,106
1769865220,10.10.90.210,140.82.112.21,6,411953,66
1769865220,10.10.90.219,224.0.0.251,17,2445,6
1769865220,10.10.90.210,10.10.0.26,17,184,2
1769865220,10.10.0.26,10.10.90.210,17,771,2
1769865220,10.10.90.210,10.10.136.163,6,66,1
1769865220,10.10.90.210,180.149.60.12,6,55,1
1769865220,180.149.60.12,10.10.90.210,6,66,1
1769865220,10.10.91.36,10.10.91.255,17,430,2
1769865220,10.10.90.210,20.189.173.5,6,13628,6
1769865220,10.10.91.132,239.255.255.250,17,848,4
1769865220,10.10.91.23,255.255.255.255,17,700,4
1769865220,10.10.91.23,10.10.91.255,17,175,1
1769865225,10.10.90.210,140.82.112.21,6,1702,28
1769865225,10.10.90.210,142.251.43.78,6,7851,8
1769865225,10.10.91.132,239.255.255.250,17,848,4
1769865225,10.10.90.3,224.0.0.1,1,60,1
1769865225,10.10.90.210,172.217.194.119,6,765,9
1769865225,142.251.43.78,10.10.90.210,6,644,8
1769865225,172.217.194.119,10.10.90.210,6,7765,10
1769865225,10.10.90.210,20.189.173.5,6,22224,9
1769865225,10.10.91.36,10.10.91.255,17,657,3
1769865225,20.189.173.5,10.10.90.210,6,703,8
1769865225,140.82.112.21,10.10.90.210,6,42438,33
1769865225,10.10.90.177,224.0.0.252,2,120,2
1769865225,10.10.90.177,224.0.0.252,17,150,2
1769865225,10.10.90.219,224.0.0.251,17,590,1
1769865230,10.10.91.36,10.10.91.255,17,883,5
1769865230,140.82.112.21,10.10.90.210,6,124436,87
1769865230,10.10.90.210,140.82.112.21,6,3472,59
1769865230,10.10.90.210,44.192.142.158,6,90,1
1769865230,44.192.142.158,10.10.90.210,6,60,1
1769865230,10.10.90.210,104.18.125.108,6,7600,9
1769865230,104.18.125.108,10.10.90.210,6,1276,10
1769865230,10.10.90.210,10.10.0.26,17,178,2
1769865230,10.10.0.26,10.10.90.210,17,506,2
1769865230,10.10.90.210,172.217.24.195,6,6600,22
1769865230,172.217.24.195,10.10.90.210,6,6654,19
1769865230,10.10.90.210,142.251.221.174,6,162,3
1769865230,10.10.90.210,172.217.24.206,6,108,2
1769865230,44.198.249.12,10.10.90.210,6,798,1
1769865230,10.10.90.210,44.198.249.12,6,54,1
1769865230,172.217.24.206,10.10.90.210,6,60,1
1769865230,142.251.221.174,10.10.90.210,6,126,2
1769865230,10.10.90.210,20.189.173.5,6,5729,3
1769865230,20.189.173.5,10.10.90.210,6,350,4
1769865230,10.10.90.175,224.0.0.251,17,206,2
1769865230,104.20.41.79,10.10.90.210,6,80,1
1769865230,10.10.90.210,104.20.41.79,6,54,1
1769865230,10.10.90.210,142.251.12.188,6,55,1
1769865230,142.251.12.188,10.10.90.210,6,66,1
1769865230,192.168.1.1,239.255.255.250,17,5325,11
1769865235,140.82.112.21,10.10.90.210,6,64293,56
1769865235,10.10.90.210,140.82.112.21,6,15039,49
1769865235,10.10.90.175,224.0.0.251,17,103,1
1769865235,192.168.1.1,239.255.255.250,17,5325,11
1769865235,10.10.90.210,20.167.82.254,6,159,2
1769865235,20.167.82.254,10.10.90.210,6,94,1
1769865235,104.18.125.108,10.10.90.210,6,196,1
1769865235,10.10.90.210,104.18.125.108,6,54,1
1769865235,10.10.90.219,224.0.0.251,17,590,1
1769865235,10.10.90.77,224.0.0.251,17,99,1
1769865235,10.10.90.200,224.0.0.251,17,840,12
1769865235,10.10.90.210,20.189.173.5,6,1954,3
1769865235,20.189.173.5,10.10.90.210,6,268,3
1769865235,10.10.90.200,224.0.0.252,17,256,4
1769865235,10.10.90.200,10.10.91.255,17,276,3
1769865235,10.10.90.210,172.217.24.206,6,5490,13
1769865235,172.217.24.206,10.10.90.210,6,4834,14
1769865235,104.20.41.79,10.10.90.210,6,80,1
1769865235,10.10.90.210,104.20.41.79,6,54,1
1769865235,10.10.90.77,10.10.91.255,17,86,1
1769865235,10.10.90.210,10.10.123.29,6,132,2
1769865235,104.18.39.21,10.10.90.210,6,138,2
1769865235,10.10.90.210,104.18.39.21,6,82,1
1769865240,140.82.112.21,10.10.90.210,6,92874,70
1769865240,10.10.90.210,140.82.112.21,6,24918,54
1769865240,104.20.41.79,10.10.90.210,6,80,1
1769865240,10.10.90.210,104.20.41.79,6,54,1
1769865240,10.10.90.210,20.189.173.5,6,3864,8
1769865240,20.189.173.5,10.10.90.210,6,564,5
1769865240,10.10.90.210,10.10.123.29,6,66,1
1769865240,10.10.90.210,98.85.211.136,6,132,2
1769865240,10.10.90.210,10.10.0.26,17,105,1
1769865240,10.10.90.210,44.198.249.12,6,90,1
1769865240,10.10.90.210,14.139.5.5,17,105,1
1769865240,14.139.5.5,10.10.90.210,17,263,1
1769865240,10.10.90.210,52.22.189.243,6,5896,7
1769865240,44.198.249.12,10.10.90.210,6,60,1
1769865240,98.85.211.136,10.10.90.210,6,120,2
1769865240,52.22.189.243,10.10.90.210,6,1578,7
1769865240,10.10.0.26,10.10.90.210,17,549,1
1769865240,10.10.90.156,10.10.91.255,17,410,5
1769865240,10.10.134.212,10.10.90.210,6,375,5
1769865240,10.10.90.210,10.10.134.212,6,174,3
1769865245,10.10.90.156,10.10.91.255,17,1066,13
1769865245,10.10.90.210,52.123.128.14,6,54,1
1769865245,20.189.173.5,10.10.90.210,6,274,3
1769865245,52.123.128.14,10.10.90.210,6,60,1
1769865245,10.10.90.210,140.82.112.21,6,5010,60
1769865245,140.82.112.21,10.10.90.210,6,118247,87
1769865245,10.10.90.210,10.10.123.29,6,66,1
1769865245,10.10.90.210,10.10.73.222,6,428,6
1769865245,10.10.73.222,10.10.90.210,6,390,5
1769865245,10.10.90.210,10.10.134.99,6,58,1
1769865245,10.10.134.99,10.10.90.210,6,60,1
1769865245,10.10.90.210,10.10.0.26,17,184,2
1769865245,10.10.90.210,20.189.173.5,6,1959,3
1769865245,10.10.0.26,10.10.90.210,17,775,2
1769865245,10.10.90.210,104.18.125.108,6,2256,7
1769865245,104.18.125.108,10.10.90.210,6,1161,5
1769865245,10.10.90.210,239.255.255.250,17,424,2
1769865245,10.10.90.210,18.66.78.23,6,55,1
1769865245,18.66.78.23,10.10.90.210,6,66,1
1769865245,13.107.213.72,10.10.90.210,6,291,4
1769865245,10.10.90.210,13.107.213.72,6,108,2
1769865250,140.82.112.21,10.10.90.210,6,131575,89
1769865250,10.10.90.210,140.82.112.21,6,3736,63
1769865250,10.10.90.210,142.251.12.113,6,55,1
1769865250,10.10.90.210,239.255.255.250,17,424,2
1769865250,10.10.90.219,224.0.0.251,17,2445,6
1769865250,10.10.90.175,224.0.0.251,17,582,1
1769865250,10.10.90.210,216.239.32.223,6,55,1
1769865250,216.239.32.223,10.10.90.210,6,66,1
1769865250,10.10.90.210,34.104.35.123,6,198,3
1769865250,10.10.90.210,192.178.211.84,6,110,2
1769865250,192.178.211.84,10.10.90.210,6,132,2
1769865250,180.149.60.12,10.10.90.210,6,60,1
1769865250,10.10.90.210,180.149.60.12,6,54,1
1769865250,10.10.91.23,255.255.255.255,17,1050,6
1769865250,10.10.91.23,10.10.91.255,17,175,1
1769865250,10.10.90.210,10.10.123.29,6,66,1
1769865255,10.10.90.175,224.0.0.251,17,309,3
1769865255,140.82.112.21,10.10.90.210,6,83826,60
1769865255,10.10.90.210,140.82.112.21,6,3572,43
1769865255,10.10.90.210,162.159.200.1,17,90,1
1769865255,13.107.246.72,10.10.90.210,6,291,4
1769865255,10.10.90.210,13.107.246.72,6,108,2
1769865255,10.10.90.47,239.255.255.250,17,424,2
1769865255,10.10.90.219,224.0.0.251,17,590,1
1769865255,10.10.90.210,34.104.35.123,6,66,1
1769865255,10.10.90.210,10.10.0.26,17,307,4
1769865255,10.10.0.26,10.10.90.210,17,1542,4
1769865255,10.10.90.210,172.217.194.119,6,2756,34
1769865255,10.10.90.210,192.178.211.84,6,108,2
1769865255,10.10.90.210,180.149.60.12,6,54,1
1769865255,10.10.90.210,74.125.200.132,6,4037,16
1769865255,180.149.60.12,10.10.90.210,6,60,1
1769865255,192.178.211.84,10.10.90.210,6,60,1
1769865255,172.217.194.119,10.10.90.210,6,37724,41
1769865255,74.125.200.132,10.10.90.210,6,11186,17
1769865255,104.18.39.21,10.10.90.210,6,138,2
1769865255,10.10.90.210,104.18.39.21,6,82,1
1769865255,10.10.90.210,172.67.167.151,6,327,4
1769865255,172.67.167.151,10.10.90.210,6,246,2
1769865260,10.10.90.47,239.255.255.250,17,424,2
1769865260,140.82.112.21,10.10.90.210,6,44091,32
1769865260,10.10.90.210,140.82.112.21,6,1441,23
1769865260,10.10.90.210,142.251.43.78,6,30257,49
1769865260,10.10.90.210,10.10.0.26,17,351,4
1769865260,10.10.0.26,10.10.90.210,17,1391,4
1769865260,10.10.90.210,142.251.12.113,6,1373,20
1769865260,142.251.43.78,10.10.90.210,6,106392,99
1769865260,142.251.12.113,10.10.90.210,6,20558,20
1769865260,10.10.90.210,162.159.200.1,17,90,1
1769865260,10.10.91.53,224.0.0.251,17,83,1
1769865260,10.10.90.210,180.149.52.211,6,55,1
1769865260,10.10.90.210,20.189.173.5,6,3202,5
1769865260,180.149.52.211,10.10.90.210,6,66,1
1769865260,10.10.90.210,180.149.60.56,6,197977,2841
1769865260,10.10.90.210,74.125.200.132,6,561,7
1769865260,10.10.90.210,172.217.194.119,6,5916,91
1769865260,180.149.60.56,10.10.90.210,6,6275540,4297
1769865260,172.217.194.119,10.10.90.210,6,185109,136
1769865260,74.125.200.132,10.10.90.210,6,13310,12
1769865260,20.189.173.5,10.10.90.210,6,661,9
1769865260,10.10.91.20,239.255.255.250,2,60,1
